GEOID10,NAMELSAD10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,DP0010001,DP0020001,DP0020002,DP0020003,DP0080001,DP0080002,DP0080003,DP0080004,DP0080005,DP0080006,DP0080007,DP0080008,DP0080009,DP0080010,DP0080011,DP0080012,DP0080013,DP0080014,DP0080015,DP0080016,DP0080017,DP0080018,DP0080019,DP0080020,DP0080021,DP0080022,DP0080023,DP0080024,DP0120015,DP0120016,DP0120017,DP0120018,DP0120019,DP0120020,DP0160001
17031242900,Census Tract 2429,323820.0,0.0,+41.8921955,-087.6842896,1670,34.1,34.6,33.5,1670,1623,1343,28,3,33,7,5,7,3,5,0,6,0,0,0,0,0,216,47,6,12,7,16,0,0,0,4,3,1,1.99
17031243000,Census Tract 2430,324551.0,0.0,+41.8922753,-087.6793981,2204,32.8,33.0,32.5,2204,2135,1589,75,2,77,23,13,10,3,17,1,10,1,1,0,0,0,391,69,2,30,8,19,0,0,0,0,0,0,2.23
17031220400,Census Tract 2204,329546.0,0.0,+41.9284315,-087.6999684,2495,32.3,31.9,32.8,2495,2378,1871,86,9,82,11,17,23,6,7,1,17,2,0,0,2,0,328,117,8,23,26,33,0,0,0,35,27,8,2.18
17031220500,Census Tract 2205,334925.0,0.0,+41.9283965,-087.7049111,2626,31.5,31.5,31.5,2626,2493,1874,165,4,107,16,19,29,6,13,4,20,0,0,0,0,0,343,133,11,30,28,34,0,0,0,0,0,0,2.15
17031221000,Census Tract 2210,220053.0,0.0,+41.9209604,-087.7152526,2923,28.3,28.7,28.0,2923,2819,1349,281,26,45,10,1,16,2,8,3,5,0,0,0,0,0,1118,104,0,16,17,43,0,0,0,0,0,0,3.04
17031800200,Census Tract 8002,6949686.0,528327.0,+42.1341525,-087.7710333,6312,43.5,43.0,44.0,6312,6194,5865,97,7,190,50,78,6,6,34,2,14,1,0,0,0,1,34,118,7,65,20,8,0,0,0,4,3,1,2.85
17031800300,Census Tract 8003,3242500.0,214305.0,+42.1125387,-087.7574932,3501,42.9,41.9,43.7,3501,3475,3329,14,7,116,37,28,13,9,12,2,15,0,0,0,0,0,9,26,5,18,3,0,0,0,0,0,0,0,2.91
17031800400,Census Tract 8004,2969020.0,3498340.0,+42.1058190,-087.7231642,3762,43.8,42.9,44.5,3762,3704,3567,12,3,111,18,30,6,18,27,0,12,3,0,0,0,3,8,58,1,37,10,7,0,0,0,0,0,0,2.97
17031805402,Census Tract 8054.02,1975580.0,0.0,+42.0297737,-087.8113313,5095,46.8,44.4,48.9,5095,5013,4334,22,2,594,107,59,277,8,57,12,74,0,0,0,0,0,61,82,4,33,11,12,0,0,0,0,0,0,2.53
17031805501,Census Tract 8055.01,2023288.0,0.0,+42.0196060,-087.8378980,3400,45.0,42.6,46.8,3400,3363,3205,11,1,108,17,35,28,7,11,0,10,0,0,0,0,0,38,37,4,24,1,6,38,16,22,0,0,0,2.4
17031805502,Census Tract 8055.02,1826514.0,0.0,+42.0172918,-087.8240116,3888,45.0,44.0,45.9,3888,3837,3719,23,7,64,3,27,10,7,9,1,7,0,0,0,0,0,24,51,10,28,0,11,31,0,31,4,4,0,2.72
17031805600,Census Tract 8056,1870628.0,0.0,+42.0025160,-087.8310080,4511,42.5,41.4,43.3,4511,4462,4345,13,1,85,6,20,30,10,8,5,6,0,0,0,0,0,18,49,12,23,5,6,0,0,0,0,0,0,3.03
17031805701,Census Tract 8057.01,2755181.0,0.0,+42.0029705,-087.8510299,5074,45.6,44.2,46.7,5074,5017,4895,13,3,89,28,10,26,7,9,0,9,1,0,1,0,0,16,57,4,31,10,7,0,0,0,0,0,0,2.56
17031810000,Census Tract 8100,1108649.0,1422820.0,+42.0247699,-087.6691185,4896,36.9,35.7,38.2,4896,4667,3972,286,10,340,90,101,28,34,47,6,34,3,1,1,0,1,56,229,25,72,75,13,0,0,0,12,5,7,1.84
17031810100,Census Tract 8101,723780.0,0.0,+42.0302060,-087.6846291,4253,34.9,33.7,35.9,4253,4076,2895,717,10,263,50,68,34,21,23,5,62,2,1,0,0,1,189,177,20,49,57,12,45,31,14,16,8,8,2.08
17031810200,Census Tract 8102,883785.0,0.0,+42.0228225,-087.6833407,5739,34.3,32.4,36.1,5739,5453,2343,2356,20,310,64,54,77,12,35,21,47,1,0,1,0,0,423,286,13,60,76,26,0,0,0,0,0,0,2.29
17031810301,Census Tract 8103.01,1726897.0,0.0,+42.0253099,-087.7016081,4002,40.5,37.8,42.9,4002,3810,1863,1360,10,216,21,11,98,25,2,9,50,1,0,0,1,0,360,192,10,24,71,18,95,17,78,9,5,4,2.64
17031810302,Census Tract 8103.02,781826.0,0.0,+42.0294129,-087.6947173,3250,41.5,38.6,43.8,3250,3056,1808,1003,9,102,11,26,25,16,3,2,19,0,0,0,0,0,134,194,11,37,72,18,75,22,53,4,4,0,2.61
17031810400,Census Tract 8104,2319076.0,0.0,+41.9875741,-087.8294381,5350,43.9,42.3,45.2,5350,5286,5069,10,5,161,34,34,45,22,7,0,19,1,1,0,0,0,40,64,4,41,5,9,0,0,0,5,5,0,2.7
17031810501,Census Tract 8105.01,2272696.0,0.0,+41.9602807,-087.8259863,5049,48.6,44.7,51.6,5049,5013,4777,3,4,134,20,9,90,1,3,0,11,0,0,0,0,0,95,36,3,9,2,18,132,27,105,1,0,1,2.53
17031243100,Census Tract 2431,324004.0,0.0,+41.8923546,-087.6745068,2242,32.3,32.5,32.1,2242,2185,1396,69,16,63,16,7,5,4,11,2,18,2,1,0,0,1,639,57,3,18,4,18,0,0,0,0,0,0,2.46
17031243200,Census Tract 2432,323849.0,0.0,+41.8924327,-087.6696238,2170,31.6,32.4,30.9,2170,2098,1383,86,10,76,19,7,23,4,18,0,5,0,0,0,0,0,543,72,7,16,13,14,15,3,12,0,0,0,2.28
17031243300,Census Tract 2433,327092.0,0.0,+41.8924781,-087.6647388,2386,32.1,32.6,31.5,2386,2314,1831,42,25,95,18,9,22,10,15,7,14,1,1,0,0,0,320,72,4,13,5,40,0,0,0,0,0,0,2.04
17031243400,Census Tract 2434,329184.0,0.0,+41.8925577,-087.6598479,3001,31.5,31.7,31.3,3001,2901,1849,209,29,90,34,10,19,7,4,5,11,14,0,14,0,0,710,100,10,23,14,36,0,0,0,1,0,1,2.14
17031243500,Census Tract 2435,657216.0,0.0,+41.8926536,-087.6525172,2937,32.2,33.0,31.4,2937,2855,2137,397,9,204,89,27,29,7,28,3,21,3,1,2,0,0,105,82,9,24,11,13,0,0,0,1,0,1,1.85
17031250200,Census Tract 2502,499203.0,0.0,+41.9123508,-087.7510730,2669,32.3,30.0,34.8,2669,2602,529,1618,14,29,0,0,28,0,1,0,0,2,0,2,0,0,410,67,0,2,6,42,0,0,0,0,0,0,3.31
17031800500,Census Tract 8005,3396165.0,0.0,+42.1002313,-087.7407469,4901,41.8,40.7,42.8,4901,4838,4636,6,3,169,28,54,6,10,46,2,23,0,0,0,0,0,24,63,2,41,6,9,0,0,0,9,9,0,3.01
17031800600,Census Tract 8006,1539683.0,0.0,+42.0887818,-087.7143349,2400,42.6,42.8,42.4,2400,2383,2343,6,0,33,10,13,5,0,4,0,1,0,0,0,0,0,1,17,2,13,0,2,0,0,0,0,0,0,3.15
17031800700,Census Tract 8007,3984238.0,0.0,+42.0847062,-087.7425823,5135,42.8,42.4,43.2,5135,5032,4625,17,1,369,79,121,23,35,79,6,26,4,0,0,0,4,16,103,6,75,6,5,0,0,0,53,9,44,3.01
17031800800,Census Tract 8008,4129059.0,116121.0,+42.0972222,-087.7586301,2206,50.5,48.1,52.5,2206,2187,1921,17,1,237,33,59,17,11,100,0,17,1,0,0,1,0,10,19,1,9,4,3,0,0,0,0,0,0,2.19
17031800900,Census Tract 8009,2132395.0,0.0,+42.0735095,-087.7527614,4416,46.0,44.6,46.9,4416,4273,2938,62,3,1201,101,317,112,46,461,5,159,0,0,0,0,0,69,143,2,80,14,10,0,0,0,0,0,0,2.82
17031801000,Census Tract 8010,2533856.0,0.0,+42.0723092,-087.7348643,4908,46.1,44.2,47.8,4908,4818,3922,39,0,813,80,324,50,49,217,3,90,0,0,0,0,0,44,90,8,65,3,6,0,0,0,0,0,0,2.54
17031801100,Census Tract 8011,1873145.0,0.0,+42.0751827,-087.7149697,4715,41.6,40.7,42.4,4715,4591,4299,29,8,212,40,60,9,27,69,2,5,1,0,1,0,0,42,124,2,95,7,2,0,0,0,3,2,1,2.94
17031805702,Census Tract 8057.02,1676146.0,0.0,+41.9920564,-087.8468300,2015,44.6,42.7,46.0,2015,1984,1869,5,1,89,11,22,30,7,7,0,12,3,3,0,0,0,17,31,6,18,2,3,0,0,0,1,1,0,2.66
17031805801,Census Tract 8058.01,1876387.0,51753.0,+42.0183800,-087.8631205,2400,49.8,47.9,51.1,2400,2368,2271,3,4,84,19,19,20,8,11,1,6,0,0,0,0,0,6,32,1,23,3,1,0,0,0,5,5,0,2.33
17031805802,Census Tract 8058.02,1746698.0,25989.0,+42.0152617,-087.8473873,4926,43.1,42.0,44.3,4926,4858,4606,22,3,174,24,24,54,16,44,1,11,0,0,0,0,0,53,68,4,31,3,22,4,4,0,46,25,21,2.58
17031805901,Census Tract 8059.01,3709709.0,46782.0,+42.0348744,-087.8707649,3834,46.1,43.0,49.4,3834,3785,3313,79,11,277,90,30,91,7,31,0,28,1,1,0,0,0,104,49,3,25,9,3,202,67,135,11,9,2,2.21
17031805902,Census Tract 8059.02,3023940.0,0.0,+42.0329097,-087.8472061,6449,47.9,45.8,49.8,6449,6308,5409,51,5,719,230,52,282,11,46,10,88,3,0,0,0,3,121,141,12,56,17,22,361,90,271,7,1,6,2.77
17031806001,Census Tract 8060.01,1835735.0,0.0,+42.0603600,-087.8491466,5812,37.4,35.6,39.4,5812,5614,3052,247,14,1887,1002,41,381,7,304,3,149,7,0,1,0,6,407,198,2,53,12,31,0,0,0,0,0,0,2.27
17031806002,Census Tract 8060.02,2315611.0,137142.0,+42.0482017,-087.8665930,7550,36.5,35.0,38.0,7550,7157,3985,363,51,2374,1390,40,430,6,175,13,320,4,4,0,0,0,380,393,6,209,24,44,263,137,126,0,0,0,2.68
17031806003,Census Tract 8060.03,1238917.0,0.0,+42.0472822,-087.8504401,8109,36.3,34.1,38.8,8109,7835,3486,358,17,3354,2423,44,371,5,149,2,360,11,0,3,0,8,609,274,3,94,23,41,0,0,0,0,0,0,2.81
17031810502,Census Tract 8105.02,1793873.0,0.0,+41.9595847,-087.8104592,5164,45.3,42.4,47.6,5164,5102,4623,39,11,252,17,13,182,0,10,8,22,1,0,0,1,0,176,62,10,28,1,13,261,89,172,0,0,0,2.52
17031810600,Census Tract 8106,1534765.0,0.0,+41.9642246,-087.7961002,4717,40.0,38.0,42.4,4717,4582,3876,49,16,366,51,27,207,2,24,20,35,4,0,2,0,2,271,135,21,36,16,37,0,0,0,2,2,0,2.51
17031810701,Census Tract 8107.01,629766.0,0.0,+41.9309116,-087.8114750,4916,36.4,34.8,38.4,4916,4795,4106,67,12,55,23,2,24,0,1,1,4,2,1,1,0,0,553,121,9,12,18,52,0,0,0,0,0,0,2.62
17031810800,Census Tract 8108,989850.0,0.0,+41.9322897,-087.8209673,5324,37.9,36.4,39.4,5324,5252,4694,33,6,127,22,18,75,6,0,0,6,0,0,0,0,0,392,72,7,14,15,27,0,0,0,2,1,1,3.03
17031810900,Census Tract 8109,1065536.0,0.0,+41.9165294,-087.8100725,6429,37.0,35.1,38.8,6429,6253,5271,175,22,184,21,11,110,7,23,1,11,2,0,2,0,0,599,176,11,34,14,77,0,0,0,0,0,0,2.51
17031081402,Census Tract 814.02,588260.0,0.0,+41.8910215,-087.6129310,4243,36.7,36.8,36.6,4243,4139,3027,280,8,784,378,172,50,26,90,16,52,3,1,0,2,0,37,104,0,56,12,6,0,0,0,0,0,0,1.57
17031010202,Census Tract 102.02,351716.0,0.0,+42.0160503,-087.6733216,2818,36.0,35.3,37.0,2818,2687,1237,953,18,143,16,19,16,3,5,2,82,1,0,1,0,0,335,131,11,20,33,15,300,178,122,15,15,0,2.24
17031061902,Census Tract 619.02,276101.0,585774.0,+41.9431822,-087.6358414,4240,37.7,39.7,35.6,4240,4135,3616,158,7,292,83,77,35,20,33,8,36,2,2,0,0,0,60,105,13,35,24,14,0,0,0,0,0,0,1.43
17031030200,Census Tract 302,666199.0,0.0,+41.9944414,-087.6652300,5369,36.8,37.3,36.3,5369,5193,3918,468,38,432,74,56,87,65,17,38,95,6,1,0,1,4,331,176,22,53,43,22,8,8,0,37,15,22,2.12
17031030300,Census Tract 303,314151.0,0.0,+41.9943875,-087.6725348,3322,35.5,35.1,35.8,3322,3182,1716,432,49,438,84,28,80,22,58,39,127,2,1,1,0,0,545,140,18,29,26,37,0,0,0,0,0,0,2.38
17031030400,Census Tract 304,346489.0,0.0,+41.9869515,-087.6720788,2684,36.6,36.3,37.0,2684,2577,1818,205,17,282,32,16,159,15,11,24,25,0,0,0,0,0,255,107,7,36,13,18,0,0,0,0,0,0,2.15
17031030500,Census Tract 305,618134.0,0.0,+41.9872260,-087.6649359,6395,34.7,35.6,33.7,6395,6126,4386,533,67,506,37,149,83,56,28,84,69,4,1,1,1,1,630,269,38,68,40,65,125,62,63,0,0,0,2.11
17031030800,Census Tract 308,567414.0,0.0,+41.9799123,-087.6641880,4326,37.4,38.6,35.9,4326,4183,3333,194,10,468,29,157,95,85,16,50,36,1,1,0,0,0,177,143,9,61,30,12,135,102,33,13,5,8,2.04
17031030900,Census Tract 309,408716.0,0.0,+41.9797951,-087.6714454,3028,36.4,35.7,37.2,3028,2920,2216,116,5,322,10,64,142,27,13,8,58,0,0,0,0,0,261,108,8,42,15,20,0,0,0,3,3,0,2.07
17031250300,Census Tract 2503,618079.0,0.0,+41.9128391,-087.7608384,4725,31.0,28.9,32.7,4725,4664,512,3570,20,50,3,4,16,2,21,0,4,0,0,0,0,0,512,61,0,4,16,15,0,0,0,0,0,0,3.07
17031250400,Census Tract 2504,1309689.0,0.0,+41.9129078,-087.7753956,5887,34.0,32.1,35.8,5887,5814,353,4987,52,9,1,0,7,0,0,0,1,11,6,0,5,0,402,73,0,0,22,15,0,0,0,0,0,0,2.95
17031250500,Census Tract 2505,2061368.0,0.0,+41.9146186,-087.7967953,7538,40.1,37.9,42.2,7538,7274,3835,2361,27,254,45,17,139,17,10,15,11,1,0,1,0,0,796,264,18,38,63,62,0,0,0,0,0,0,2.72
17031250600,Census Tract 2506,647765.0,0.0,+41.9056935,-087.7706303,4422,35.2,33.1,36.8,4422,4362,130,3999,6,28,15,0,10,0,0,0,3,0,0,0,0,0,199,60,0,0,19,9,0,0,0,0,0,0,3.39
17031250700,Census Tract 2507,662597.0,0.0,+41.9058212,-087.7608100,6098,34.7,31.8,37.8,6098,6047,197,5719,4,13,0,1,6,0,0,6,0,0,0,0,0,0,114,51,1,0,25,4,0,0,0,0,0,0,2.97
17031250800,Census Tract 2508,573868.0,0.0,+41.9061817,-087.7514677,2488,33.0,30.1,36.1,2488,2448,110,2064,8,21,0,0,17,0,0,4,0,1,0,1,0,0,244,40,0,0,16,7,0,0,0,0,0,0,3.26
17031801200,Census Tract 8012,1944857.0,3492923.0,+42.0798161,-087.6867858,3547,48.3,47.4,49.3,3547,3514,3390,16,0,98,21,31,11,10,15,4,6,0,0,0,0,0,10,33,9,21,2,0,0,0,0,1,1,0,2.7
17031801300,Census Tract 8013,1875951.0,0.0,+42.0741052,-087.6970257,4283,45.0,44.2,45.9,4283,4205,3907,53,3,209,22,96,5,19,23,6,38,3,0,1,0,2,30,78,7,54,8,2,69,33,36,0,0,0,2.64
17031801400,Census Tract 8014,1433188.0,0.0,+42.0711462,-087.7655962,2919,44.4,44.3,44.5,2919,2865,2366,45,6,422,71,112,18,43,119,4,55,0,0,0,0,0,26,54,2,29,9,5,0,0,0,0,0,0,2.86
17031801500,Census Tract 8015,10116628.0,104465.0,+42.1399021,-087.8145971,5928,50.6,48.8,52.4,5928,5850,5247,92,1,466,61,95,47,23,209,5,26,3,0,3,0,0,41,78,1,44,8,15,418,209,209,0,0,0,2.41
17031801601,Census Tract 8016.01,6434887.0,46021.0,+42.1450773,-087.8643671,4234,50.9,48.1,52.7,4234,4187,3670,13,0,497,98,70,36,10,245,0,38,1,0,0,0,1,6,47,2,35,0,4,137,31,106,0,0,0,2.46
17031801603,Census Tract 8016.03,8055265.0,152920.0,+42.0875124,-087.8773337,3855,39.7,36.7,42.3,3855,3750,2338,132,4,1143,155,65,84,16,748,4,71,5,0,0,0,5,128,105,4,33,13,12,139,57,82,0,0,0,2.41
17031801605,Census Tract 8016.05,4718574.0,75314.0,+42.1335627,-087.8635104,5599,49.9,47.8,51.3,5599,5543,4832,21,2,675,112,129,41,19,312,2,60,0,0,0,0,0,13,56,1,42,6,7,0,0,0,6,2,4,2.53
17031801606,Census Tract 8016.06,6292724.0,22497.0,+42.1163255,-087.8687084,6066,49.2,48.4,50.1,6066,6005,5139,43,5,796,154,158,56,28,350,3,47,0,0,0,0,0,22,61,4,33,8,1,0,0,0,0,0,0,2.56
17031806004,Census Tract 8060.04,2689674.0,0.0,+42.0472606,-087.8358308,7604,42.3,39.7,44.8,7604,7398,4829,196,26,1719,881,42,417,8,224,20,127,0,0,0,0,0,628,206,14,51,23,38,241,104,137,8,5,3,2.6
17031806102,Census Tract 8061.02,3295813.0,0.0,+42.0479477,-087.9024641,3973,44.3,43.1,45.6,3973,3871,3135,107,25,443,138,20,166,12,61,5,41,0,0,0,0,0,161,102,6,45,5,15,44,10,34,0,0,0,2.51
17031806300,Census Tract 8063,2011842.0,0.0,+42.0379179,-087.9023799,4960,40.1,39.2,40.9,4960,4833,4239,54,39,201,29,12,110,10,7,6,27,1,1,0,0,0,299,127,15,32,22,31,0,0,0,0,0,0,2.72
17031806400,Census Tract 8064,1143690.0,29233.0,+42.0288302,-087.8818220,2494,40.7,38.8,42.2,2494,2438,2107,32,22,115,16,9,37,2,12,8,31,0,0,0,0,0,162,56,10,9,11,14,0,0,0,0,0,0,2.79
17031806501,Census Tract 8065.01,834964.0,0.0,+42.0157961,-087.8910650,2773,33.9,32.7,34.9,2773,2660,1443,112,37,575,342,16,97,1,1,25,93,1,1,0,0,0,492,113,3,23,7,51,0,0,0,2,2,0,3.58
17031806502,Census Tract 8065.02,2501772.0,0.0,+42.0165186,-087.8782739,4205,38.6,37.1,40.0,4205,4078,3097,45,70,301,70,23,128,3,18,12,47,0,0,0,0,0,565,127,19,27,11,41,0,0,0,0,0,0,2.88
17031806600,Census Tract 8066,2823863.0,122767.0,+42.0034176,-087.8730733,3490,41.7,41.1,42.2,3490,3423,2778,30,13,328,124,30,86,4,19,15,50,1,1,0,0,0,273,67,8,24,7,23,0,0,0,0,0,0,2.73
17031806700,Census Tract 8067,1770242.0,0.0,+42.0528073,-087.7228021,4409,45.4,43.8,46.7,4409,4309,3414,317,6,528,127,58,122,15,58,27,121,1,0,0,0,1,43,100,0,44,20,4,0,0,0,6,0,6,2.75
17031811301,Census Tract 8113.01,2945224.0,0.0,+41.9159951,-087.8832941,4845,35.1,33.9,36.2,4845,4687,3246,228,31,139,25,5,57,2,5,27,18,0,0,0,0,0,1043,158,8,22,11,86,0,0,0,4,0,4,3.26
17031811401,Census Tract 8114.01,1455181.0,0.0,+41.9335807,-087.8707172,4842,35.8,34.6,36.8,4842,4718,3692,54,27,131,6,8,78,0,7,30,2,0,0,0,0,0,814,124,8,21,8,60,0,0,0,10,10,0,2.9
17031811402,Census Tract 8114.02,1617601.0,0.0,+41.9266499,-087.8748193,4433,36.6,35.3,38.1,4433,4345,3222,82,12,231,16,15,161,5,3,10,21,1,0,0,0,1,797,88,9,7,18,44,0,0,0,7,6,1,2.93
17031811500,Census Tract 8115,2822806.0,0.0,+41.9413805,-087.8686394,5895,38.4,37.0,40.0,5895,5748,4709,36,14,140,14,11,68,2,8,10,27,3,0,3,0,0,846,147,20,20,8,82,0,0,0,0,0,0,2.99
17031811600,Census Tract 8116,2929691.0,0.0,+41.9511917,-087.8722095,6213,35.1,34.3,36.1,6213,6104,5057,108,32,337,109,15,157,2,5,15,34,0,0,0,0,0,570,109,4,20,14,42,0,0,0,1,0,1,2.63
17031811701,Census Tract 8117.01,7244929.0,0.0,+41.9421241,-087.9029803,3858,29.4,28.8,29.9,3858,3727,2320,52,22,142,84,7,35,1,0,11,4,9,9,0,0,0,1182,131,8,4,19,63,0,0,0,0,0,0,3.51
17031031000,Census Tract 310,424895.0,0.0,+41.9724370,-087.6711094,3656,34.0,34.2,33.8,3656,3500,2674,166,23,275,23,26,147,17,7,24,31,1,1,0,0,0,361,156,14,40,16,50,0,0,0,0,0,0,1.92
17031031100,Census Tract 311,549966.0,0.0,+41.9726684,-087.6638662,4402,34.2,35.2,33.0,4402,4287,3053,215,25,740,24,168,105,40,23,252,128,0,0,0,0,0,254,115,9,41,17,12,76,16,60,4,4,0,1.88
17031031200,Census Tract 312,326474.0,0.0,+41.9727092,-087.6573410,5648,39.9,41.3,37.8,5648,5468,2168,1661,38,1107,44,227,62,7,52,538,177,3,2,0,0,1,491,180,19,25,37,33,618,384,234,2,2,0,1.87
17031031300,Census Tract 313,632174.0,466785.0,+41.9737631,-087.6465284,7076,40.2,40.0,40.5,7076,6863,3590,1519,24,1449,197,105,197,77,292,40,541,2,2,0,0,0,279,213,12,72,40,31,396,154,242,65,24,41,1.7
17031031400,Census Tract 314,1489276.0,1040213.0,+41.9594315,-087.6417542,5150,41.5,40.8,42.8,5150,5032,4066,463,13,387,91,66,122,32,32,6,38,1,0,1,0,0,102,118,12,39,19,11,345,150,195,7,7,0,1.49
17031031700,Census Tract 317,477478.0,0.0,+41.9654466,-087.6631954,6570,33.7,34.2,33.0,6570,6330,3811,1469,41,327,55,34,68,24,28,38,80,6,0,1,0,5,676,240,28,68,41,36,124,71,53,0,0,0,1.8
17031031800,Census Tract 318,235150.0,0.0,+41.9670114,-087.6706209,1820,33.2,33.5,32.8,1820,1756,1371,77,15,116,12,17,40,4,11,8,24,0,0,0,0,0,177,64,6,26,8,6,0,0,0,3,3,0,1.91
17031031900,Census Tract 319,257670.0,0.0,+41.9633740,-087.6701841,2304,33.3,33.3,33.3,2304,2213,1793,165,10,121,6,23,73,2,6,4,7,0,0,0,0,0,124,91,4,29,18,17,0,0,0,14,11,3,1.82
17031032100,Census Tract 321,431028.0,0.0,+41.9581538,-087.6530179,7052,32.1,32.3,31.8,7052,6873,4866,1217,22,386,75,57,100,29,56,18,51,1,0,1,0,0,381,179,15,52,28,33,96,57,39,4,0,4,1.68
17031251000,Census Tract 2510,466957.0,0.0,+41.8986945,-087.7448924,1181,28.4,26.6,30.1,1181,1174,28,1072,11,0,0,0,0,0,0,0,0,0,0,0,0,0,63,7,0,0,2,0,0,0,0,0,0,0,3.36
17031280400,Census Tract 2804,502204.0,0.0,+41.8860096,-087.6718845,1366,29.8,24.0,32.9,1366,1347,120,1163,7,30,15,1,5,0,4,0,5,2,2,0,0,0,25,19,0,2,12,1,0,0,0,113,12,101,2.51
17031320100,Census Tract 3201,910356.0,0.0,+41.8850465,-087.6209322,10848,34.1,33.8,34.7,10848,10543,7495,780,28,2072,900,401,149,114,318,24,166,5,1,0,2,2,163,305,22,150,46,21,0,0,0,257,127,130,1.59
17031801607,Census Tract 8016.07,5578917.0,0.0,+42.0894170,-087.8589238,5287,46.0,45.8,46.2,5287,5207,3786,67,2,1298,326,114,100,22,645,4,87,0,0,0,0,0,54,80,3,52,4,3,0,0,0,12,11,1,2.6
17031801608,Census Tract 8016.08,6810879.0,73692.0,+42.1063550,-087.8310349,6564,53.7,52.0,55.2,6564,6516,5206,36,3,1236,225,176,136,26,629,4,40,0,0,0,0,0,35,48,5,29,1,0,89,20,69,0,0,0,2.32
17031801701,Census Tract 8017.01,2167635.0,0.0,+42.1264867,-087.8429419,3728,44.1,43.9,44.2,3728,3659,3328,1,2,313,27,85,15,14,151,0,21,0,0,0,0,0,15,69,2,26,9,5,0,0,0,0,0,0,2.98
17031801702,Census Tract 8017.02,3334989.0,13426.0,+42.1241502,-087.8279578,4671,40.5,39.6,41.4,4671,4606,4163,16,4,418,60,71,23,26,219,0,19,0,0,0,0,0,5,65,2,48,7,3,0,0,0,0,0,0,2.83
17031801800,Census Tract 8018,10700882.0,322837.0,+42.1151825,-087.7875818,5619,49.1,48.4,49.6,5619,5558,5052,46,2,430,54,90,43,15,200,7,21,1,1,0,0,0,27,61,7,32,7,3,0,0,0,76,75,1,2.59
17031801901,Census Tract 8019.01,3911135.0,109657.0,+42.0949930,-087.8008408,4369,51.2,48.7,53.9,4369,4306,3634,72,10,347,38,42,41,17,161,7,41,2,1,0,1,0,241,63,8,24,5,14,114,21,93,0,0,0,2.23
17031806801,Census Tract 8068.01,2239509.0,0.0,+42.0563812,-087.7395379,4225,48.4,45.1,50.5,4225,4084,2738,225,11,1053,339,111,208,18,111,23,243,2,0,0,0,2,55,141,6,42,18,19,350,102,248,107,100,7,2.58
17031806802,Census Tract 8068.02,964595.0,0.0,+42.0443774,-087.7397696,3300,42.2,40.4,43.5,3300,3225,2078,279,7,800,221,89,169,11,116,10,184,3,0,0,0,3,58,75,4,19,15,8,0,0,0,0,0,0,2.86
17031806900,Census Tract 8069,2740264.0,0.0,+42.0567650,-087.7557144,4713,48.5,44.3,51.1,4713,4568,2754,181,3,1534,380,160,387,28,294,30,255,0,0,0,0,0,96,145,7,55,12,24,0,0,0,7,7,0,2.25
17031807000,Census Tract 8070,1135602.0,0.0,+42.0444492,-087.7555401,5736,38.4,35.7,40.7,5736,5448,3086,557,13,1565,369,142,429,17,141,8,459,0,0,0,0,0,227,288,8,96,48,42,137,61,76,0,0,0,2.72
17031807100,Census Tract 8071,1528033.0,0.0,+42.0444535,-087.7210786,3817,43.5,41.3,45.6,3817,3698,2756,441,6,359,101,31,104,26,9,22,66,1,0,0,0,1,135,119,4,49,35,12,0,0,0,0,0,0,2.92
17031812200,Census Tract 8122,1483864.0,0.0,+41.9054078,-087.7946949,3942,42.5,41.5,43.6,3942,3822,3115,510,3,158,40,53,12,7,8,8,30,0,0,0,0,0,36,120,6,58,38,9,59,20,39,17,14,3,2.82
17031990000,Census Tract 9900,0.0,1717090426.0,+41.9739391,-087.4002947,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17031231500,Census Tract 2315,1000736.0,0.0,+41.8917318,-087.7186559,6039,31.9,29.9,33.3,6039,5963,195,5566,6,10,2,0,3,1,2,0,2,2,0,0,0,2,184,76,0,1,32,8,0,0,0,102,88,14,3.01
17031251100,Census Tract 2511,496455.0,0.0,+41.8986248,-087.7520112,4302,33.7,30.4,36.9,4302,4252,82,4038,20,9,0,0,6,0,3,0,0,0,0,0,0,0,103,50,1,0,7,5,0,0,0,17,0,17,2.86
17031251200,Census Tract 2512,662291.0,0.0,+41.8985491,-087.7606040,4196,34.2,30.4,38.3,4196,4167,120,3892,2,1,0,0,1,0,0,0,0,0,0,0,0,0,152,29,1,0,12,0,0,0,0,0,0,0,3.6
17031810702,Census Tract 8107.02,686145.0,0.0,+41.9252753,-087.8159951,3918,40.3,38.3,42.9,3918,3829,3164,154,13,75,8,2,48,2,1,1,13,0,0,0,0,0,423,89,7,7,23,34,189,76,113,0,0,0,2.33
17031811000,Census Tract 8110,1568757.0,0.0,+41.9156752,-087.8197074,4296,45.5,43.9,47.0,4296,4203,3867,52,17,138,7,10,101,4,3,10,3,1,0,0,0,1,128,93,10,25,7,37,0,0,0,0,0,0,2.58
